"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000100557",18.822242247287,6.82175501422993,1.68411544059537,4.05064572759827,5.10764884346007e-05,0.000602539305346077
"ENSG00000100558",763.659313372662,0.0916389110970763,0.563501208428965,0.162624160740604,0.870814362707585,0.932152022396953
"ENSG00000100564",149.223551723138,-0.64154497798419,0.320434975554265,-2.00210659549412,0.0452732683344776,0.132818723908727
"ENSG00000100565",2.1490184804817,-1.14525340192965,2.21728152377397,-0.516512400274887,0.605496580471192,NA
"ENSG00000100567",947.866581814858,0.0431852107072726,0.275269402763822,0.156883439545677,0.875336711562626,0.934331413240528
"ENSG00000100568",1121.40157490904,-1.01348695021953,0.247379122318244,-4.0968976715655,4.1872388147912e-05,0.000509903042206014
"ENSG00000100575",233.712300240006,0.23077690188775,0.300592986251861,0.767738811092507,0.442642373449674,0.635158256261497
"ENSG00000100577",245.28868029725,-0.539370939919171,0.481325091855055,-1.12059593203505,0.262459897369652,0.458539404804393
"ENSG00000100578",241.046452121808,-0.895156010408744,0.329656872236552,-2.71541741064147,0.0066192283945201,0.0315294336155661
"ENSG00000100580",384.767942626105,-0.655958640373528,0.260314323917622,-2.51987147883998,0.0117397690460087,0.0488892900751376
"ENSG00000100583",7.4066143504396,-0.699447362083866,0.896418080156584,-0.780269137322274,0.435232474864922,0.628805284608253
"ENSG00000100591",1795.34640361563,0.137900825840174,0.299257381354028,0.460810106725604,0.64493485001757,0.791190021272421
"ENSG00000100592",499.693444763365,-0.946351913753757,0.322621445544857,-2.93331992284492,0.00335358131939828,0.0186287588251295
"ENSG00000100593",52.2095035868143,6.82022244663043,1.90041345671343,3.5888098048018,0.00033219107301604,0.0028871846497458
"ENSG00000100596",1653.60378258246,-1.00249634268623,0.333611553772164,-3.00498088675573,0.00265597538910012,0.0155913009079106
"ENSG00000100599",322.438057429106,0.186050172546167,0.397048561403167,0.468582915622882,0.639367791312419,0.787458735930508
"ENSG00000100600",1911.81050499144,-0.708651155930109,0.320049564076073,-2.21419191110559,0.0268155800739617,0.0908415684262646
"ENSG00000100601",119.805033941369,-0.187578846400569,0.277285546060268,-0.676482597328744,0.498734291419466,0.680610124467317
"ENSG00000100603",946.490002233314,-0.55414240109996,0.279934674289985,-1.97954184312988,0.0477550334238579,0.137637851178956
"ENSG00000100604",1158.24611174539,-7.96225560828034,0.748778627989996,-10.6336576801798,2.07799356506447e-26,1.53385610724116e-23
"ENSG00000100605",1563.77708515226,-0.253093466625563,0.309564755670922,-0.81757842903347,0.413597948861338,0.609848213388467
"ENSG00000100612",887.140067925259,-0.686564576966649,0.422291583498176,-1.62580691587384,0.103990736684147,0.243225818476262
"ENSG00000100614",995.819652794386,-1.4466896963393,0.279125936825138,-5.18292822513872,2.18429112544674e-07,5.53246678685455e-06
"ENSG00000100625",13.4298511271255,0.348397711133278,0.629913343296393,0.553088317370896,0.580202935985424,0.743125464954948
"ENSG00000100626",33.2838142937081,-2.47185242681863,0.755925485104044,-3.26996837059728,0.00107559510326601,0.00754084111068582
"ENSG00000100628",69.7437449114238,-2.22487068993155,0.684041241250089,-3.25253881749233,0.00114378971858249,0.00792159825536882
"ENSG00000100629",91.3886918383772,-0.0849390652991864,0.401168825880878,-0.21172897747645,0.832318479824921,0.910524405723933
"ENSG00000100632",1425.05023476266,-0.102142577154966,0.279735728259084,-0.365139547209944,0.715007241510323,0.838826841242032
"ENSG00000100644",1550.05395792819,-1.15317978975309,0.295968080407065,-3.89629783106018,9.76742670148877e-05,0.00102577832858928
"ENSG00000100647",887.658752409389,-1.06805159810294,0.264992221262592,-4.0305016993105,5.56579265675382e-05,0.000648443081340405
"ENSG00000100650",3130.02992793811,-1.25856020626549,0.26956983538622,-4.66877239607435,3.03004835402008e-06,5.31621726493099e-05
"ENSG00000100652",40.3629803885246,5.64974713702348,0.74382590424037,7.59552350195878,3.06550587506242e-14,3.19989269827223e-12
"ENSG00000100664",3308.25587574222,-0.818207611613626,0.282227755405833,-2.89910398938997,0.00374230753457307,0.0203971550961383
"ENSG00000100665",65.912053479787,7.43179312058403,1.19814271919289,6.20276115819517,5.54810085730809e-10,2.67916234857111e-08
"ENSG00000100678",5.69011889990605,-5.18882630563046,1.49079427814713,-3.48057836127431,0.000500332442437275,0.00402995749037163
"ENSG00000100697",965.427444381947,-1.20020933570207,0.287139759996698,-4.17987859192986,2.91664769201711e-05,0.000375116829487303
"ENSG00000100711",520.090872402306,-0.542322000696564,0.41723526194028,-1.29979905862843,0.193669848246651,0.37360168224396
"ENSG00000100714",1483.90448726756,0.54388838363556,0.413816109538894,1.3143238532729,0.188737243403897,0.367828509822889
"ENSG00000100721",12.2997577125209,-3.47725309029776,1.34797309268872,-2.5796160985394,0.00989102046093391,0.0428929103832526
"ENSG00000100722",777.627875597234,-1.17719001971728,0.235662488497229,-4.99523715982113,5.876350792544e-07,1.29895634417433e-05
"ENSG00000100726",664.135068548113,1.29551640539332,0.244898992825109,5.2900029944937,1.22314357364406e-07,3.28310797143837e-06
"ENSG00000100731",674.179116056591,-1.21493982271126,0.28639752199419,-4.24214502364273,2.21393547357641e-05,0.000293070444841512
"ENSG00000100739",28.9184091321294,-1.492654709864,0.61161723464101,-2.44050465768859,0.0146667568167438,0.0580046938171568
"ENSG00000100744",1382.1624498947,-2.09751714217211,0.433491988818962,-4.83865260782959,1.30722302847166e-06,2.58790091498584e-05
"ENSG00000100749",273.169446050866,0.496114405344209,0.293580524232658,1.68987505775773,0.0910518603160198,0.221213100859468
"ENSG00000100764",979.848101578929,-0.210223042853986,0.294208328747996,-0.714538040947346,0.474894541993272,0.661708379553492
"ENSG00000100767",173.07339723529,-0.79798865259994,0.43470146477181,-1.83571650263206,0.0663995959693,0.175941903781217
"ENSG00000100784",244.918596784792,-1.55435949293739,0.348090035605107,-4.46539496666529,7.99211738850723e-06,0.000123212933610417
"ENSG00000100796",1040.57177201158,-0.85216128318778,0.229768936077878,-3.70877498818616,0.000208264397988629,0.00195034371437653
"ENSG00000100802",165.833787748646,0.224074984861164,0.313024218464487,0.715839132065704,0.474090686298469,0.661167766829741
"ENSG00000100804",1286.57495079596,0.48878820798111,0.332004813844001,1.47223229182086,0.14095816010151,0.300683584784601
"ENSG00000100811",1511.77321601179,-0.271390007825535,0.300105274302513,-0.904316021956906,0.365827853454644,0.56530936147545
"ENSG00000100813",2519.97629209853,0.086132223428296,0.265936174827089,0.323883065116278,0.746026565589088,0.858416493575062
"ENSG00000100814",554.158451122843,1.23427226677774,0.302546334744395,4.07961401290982,4.51105409896611e-05,0.000542625377111849
"ENSG00000100815",696.265530836827,-1.2920879271121,0.285374614905162,-4.52769047990305,5.96318407566082e-06,9.62867878716858e-05
"ENSG00000100823",2631.32768065657,0.892287438388934,0.336457029429822,2.65201009442737,0.00800141497010107,0.0364579463408397
"ENSG00000100836",1181.0513234185,0.438172483206903,0.278243545998844,1.57478040194587,0.115307141612593,0.261484310165577
"ENSG00000100842",44.6911117028896,-1.45824051255954,0.615590512581358,-2.36884825668396,0.0178435726376429,0.0674453107671549
"ENSG00000100852",1237.13884267056,-1.00072422979302,0.339019614981816,-2.95181808240416,0.00315908987140413,0.0178344904294402
"ENSG00000100865",290.676784370606,-0.1179941419879,0.291223271228294,-0.405167284503866,0.685354551050182,0.819602498668877
"ENSG00000100867",31.1816796817163,4.21405388449076,1.03026856736404,4.09024793920724,4.3091229149831e-05,0.000521739615740309
"ENSG00000100883",941.598404196441,-0.698449326067732,0.281495115013991,-2.48121295473641,0.0130936121524095,0.0531250050973695
"ENSG00000100884",10.5792128942831,1.59208076315861,1.17059239571782,1.36006415980717,0.173809621435888,0.347623623297867
"ENSG00000100888",1210.37358985987,-0.106193312496684,0.325999134375819,-0.325747222304775,0.744615612930906,0.857500942833236
"ENSG00000100889",1424.13746584209,0.0466081789523991,0.242725843847616,0.192019845161852,0.847726660488124,0.919326777766159
"ENSG00000100890",98.3709919669979,-0.0390098335669929,0.333468913570031,-0.116981919392017,0.906874381331752,0.949956598805807
"ENSG00000100897",1800.41032493767,-0.48738075618381,0.233199190281622,-2.08997619415071,0.0366199382251198,0.11431802206939
"ENSG00000100902",1142.79159538787,0.171949746289549,0.319976079165827,0.537383127944499,0.591002995267682,0.752145930184264
"ENSG00000100906",1277.40905394584,-0.772446153235869,0.445237342440885,-1.73490873205099,0.082756972256674,0.206323414065252
"ENSG00000100908",92.4552290471189,0.716090170135063,0.503046191540912,1.42350778552077,0.154589006792041,0.319664391433507
"ENSG00000100911",1934.80364057188,0.44579787227803,0.332466916144539,1.34087889841111,0.17995977440079,0.355720028434921
"ENSG00000100916",77.3868483023942,-0.509016108558725,0.354222926815399,-1.43699368399154,0.150719788207674,0.314692061854056
"ENSG00000100918",108.1888877106,0.625838681009583,0.837363156056242,0.747392187586945,NA,NA
"ENSG00000100926",149.883587743537,0.155494590729007,0.300730966086984,0.517055469053466,0.605117438095216,0.761747507011179
"ENSG00000100934",1204.23717694484,-0.983171621255609,0.360099630215697,-2.73027667555975,0.00632811918330233,0.0304161784373239
"ENSG00000100938",965.188964287274,-0.295957363345089,0.285929704556028,-1.03507036390161,0.300636051723205,0.499079993334554
"ENSG00000100941",2210.81601427624,0.519805552117577,0.346396126584516,1.50061017495458,0.13345641807107,0.289522121202148
"ENSG00000100949",358.109975394537,0.216295355937241,0.343569027353922,0.629554292489898,0.528986236416444,0.704037251112538
"ENSG00000100968",221.140486451709,0.654771060208285,0.312150831474216,2.09761113598818,0.0359395105664726,0.112750122098946
"ENSG00000100979",721.14329502856,0.512182863613663,0.612206766000188,0.836617450277422,0.402807633588141,0.600969287834634
"ENSG00000100982",653.077848555633,0.980862191850991,0.247828947833044,3.95781929604032,7.56371432344972e-05,0.000825815359942202
"ENSG00000100983",1528.86921797094,0.775587255438874,0.38787255475516,1.99959302593207,0.0455442276313641,0.133302733028533
"ENSG00000100985",493.448028505972,2.10957332480159,0.771948162346901,2.73279143302576,0.00628000856786539,0.0302060081639846
"ENSG00000100991",1625.19730095258,0.681038061866436,0.266772177133786,2.5528826475967,0.0106835485492646,0.0453962955214228
